,FFP_DATE,LOAD_TIME,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,LAST_TO_END
29142,2010/11/29,2014/3/31,3,0.800289985,8897,50
29143,2011/8/27,2014/3/31,4,1.0,7120,482
29144,2009/7/31,2014/3/31,8,0.537616099,13243,27
29145,2012/5/21,2014/3/31,6,0.8252300920000001,8627,14
29146,2008/8/9,2014/3/31,6,0.670551945,10617,486
29147,2012/7/29,2014/3/31,6,0.576359294,12352,145
29148,2010/7/1,2014/3/31,20,0.563606999,12631,257
29149,2007/11/16,2014/3/31,5,0.618053482,11518,241
29150,2007/11/19,2014/3/31,7,0.7745723609999999,9190,72
29151,2010/12/4,2014/3/31,10,0.578895576,12296,19
29152,2011/1/12,2014/3/31,8,0.632729374,11248,86
29153,2007/4/17,2014/3/31,7,0.742417067,9586,44
29154,2012/9/3,2014/3/31,6,0.8918045109999999,7980,527
29155,2008/3/12,2014/3/31,12,0.6332479089999999,11238,3
29156,2009/9/16,2014/3/31,7,0.664576018,10708,42
29157,2011/12/11,2014/3/31,3,1.451960824,4901,2
29158,2009/1/12,2014/3/31,7,0.676733568,10513,310
29159,2012/8/15,2014/3/31,13,0.705583656,10083,384
29160,2012/6/8,2014/3/31,8,0.78081001,9111,61
29161,2011/9/3,2014/3/31,7,0.699663618,10167,216
29162,2012/9/19,2014/3/31,9,0.58945554,12067,5
29163,2011/11/14,2014/3/31,8,0.8201014640000001,8673,19
29164,2010/11/9,2014/3/31,10,0.720297752,9874,97
29165,2011/1/4,2014/3/31,12,0.408125789,17426,11
29166,2011/11/2,2014/3/31,8,0.718210463,9902,11
29167,2009/9/8,2014/3/31,8,0.655904815,10842,30
29168,2007/3/5,2014/3/31,9,0.43685035,16278,150
29169,2009/9/16,2014/3/31,6,0.741361693,9591,330
29170,2006/6/1,2014/3/31,11,0.631709462,11255,9
29171,2011/12/23,2014/3/31,8,0.6028873060000001,11793,178
29172,2011/3/28,2014/3/31,7,0.7479726459999999,9505,58
29173,2010/4/30,2014/3/31,7,0.562887569,12630,101
29174,2008/5/7,2014/3/31,10,0.5333478389999999,13328,156
29175,2012/8/31,2014/3/31,7,0.860473308,8261,127
29176,2005/1/28,2014/3/31,10,1.109453722,6407,56
29177,2012/7/21,2014/3/31,8,0.7776195159999999,9141,14
29178,2008/11/4,2014/3/31,6,0.744986899,9541,9
29179,2011/11/8,2014/3/31,9,0.494377826,14377,63
29180,2012/9/28,2014/3/31,7,0.7263280529999999,9785,58
29181,2012/9/25,2014/3/31,13,0.4969230770000001,14300,194
29182,2005/10/27,2014/3/31,11,0.960860041,7395,249
29183,2011/11/7,2014/3/31,11,0.533758263,13312,77
29184,2009/10/13,2014/3/31,5,1.054484192,6737,78
29185,2012/5/11,2014/3/31,8,0.88800375,8000,111
29186,2012/11/18,2014/3/31,8,0.429843845,16522,213
29187,2012/11/10,2014/3/31,5,0.73815092,9621,6
29188,2006/11/17,2014/3/31,6,0.5656834479999999,12554,83
29189,2012/10/18,2014/3/31,7,0.6308990760000001,11256,419
29190,2006/1/16,2014/3/31,9,0.85713096,8285,4
29191,2013/2/10,2014/3/31,7,0.782465014,9075,157
29192,2010/10/8,2014/3/31,5,0.773159442,9182,211
29193,2012/6/27,2014/3/31,7,0.673849075,10535,15
29194,2007/3/10,2014/3/31,5,0.8241165540000001,8614,73
29195,2009/11/26,2014/3/31,8,0.905544074,7839,72
29196,2006/5/29,2014/3/31,6,0.7754205809999999,9154,50
29197,2012/2/25,2014/3/31,8,0.569943793,12454,25
29198,2008/11/25,2014/3/31,3,1.5,4732,476
29199,2005/9/26,2014/3/31,6,0.569799277,12455,226
29200,2011/4/1,2014/3/31,7,0.4908459570000001,14457,238
29201,2011/6/27,2014/3/31,3,0.610791082,11617,147
29202,2012/6/5,2014/3/31,10,0.7204924859999999,9848,182
29203,2005/3/18,2014/3/31,7,0.804102448,8824,170
29204,2012/12/27,2014/3/31,9,0.607364321,11682,167
29205,2007/8/23,2014/3/31,7,0.8244950609999999,8605,100
29206,2007/9/20,2014/3/31,7,0.839302023,8453,73
29207,2011/6/29,2014/3/31,5,0.6124171270000001,11584,200
29208,2006/3/28,2014/3/31,11,0.6734298459999999,10534,80
29209,2006/1/13,2014/3/31,6,0.615811773,11518,38
29210,2013/1/23,2014/3/31,5,0.75047614,9451,30
29211,2007/3/15,2014/3/31,7,0.392882069,18053,297
29212,2013/3/8,2014/3/31,8,0.7642984909999999,9280,41
29213,2008/7/2,2014/3/31,7,0.685935203,10340,201
29214,2007/3/4,2014/3/31,10,0.77013901,9208,18
29215,2012/5/22,2014/3/31,4,0.801134335,8851,115
29216,2008/3/28,2014/3/31,10,0.8553625290000001,8289,110
29217,2010/11/29,2014/3/31,9,0.524485871,13518,66
29218,2010/11/4,2014/3/31,5,0.69,10275,262
29219,2011/2/6,2014/3/31,6,0.681435025,10404,418
29220,2010/8/28,2014/3/31,10,0.6088637929999999,11644,11
29221,2012/9/27,2014/3/31,4,0.495831585,14298,544
29222,2009/11/3,2014/3/31,11,0.727835729,9740,83
29223,2006/7/25,2014/3/31,10,0.743476665,9535,19
29224,2011/10/23,2014/3/31,6,0.637411204,11121,103
29225,2010/6/9,2014/3/31,6,0.812449284,8725,251
29226,2006/1/4,2014/3/31,5,0.871567687,8133,52
29227,2012/2/23,2014/3/31,6,0.792142618,8947,452
29228,2011/5/20,2014/3/31,7,0.558511309,12689,98
29229,2008/12/3,2014/3/31,9,0.7144772659999999,9919,484
29230,2009/4/5,2014/3/31,7,0.77436455,9151,66
29231,2012/4/5,2014/3/31,10,0.86060238,8234,436
29232,2005/10/8,2014/3/31,4,1.0,7086,674
29233,2008/8/20,2014/3/31,4,0.785577605,9020,64
29234,2012/11/27,2014/3/31,10,0.6026441570000001,11758,8
29235,2010/6/18,2014/3/31,5,0.549334781,12898,103
29236,2011/7/10,2014/3/31,9,0.7164607140000001,9889,5
29237,2008/2/22,2014/3/31,14,0.5699943679999999,12430,32
29238,2006/8/23,2014/3/31,7,0.6382816720000001,11098,61
29239,2009/7/22,2014/3/31,6,0.688431334,10289,143
29240,2006/12/11,2014/3/31,6,0.7545658890000001,9387,10
29241,2007/2/5,2014/3/31,11,0.4520314,15669,9
29242,2011/10/17,2014/3/31,3,1.062794118,6664,19
29243,2012/10/8,2014/3/31,8,0.7316549590000001,9680,279
29244,2006/11/26,2014/3/31,8,0.669761657,10573,10
29245,2013/3/1,2014/3/31,6,0.761605894,9297,37
29246,2008/11/20,2014/3/31,5,0.6708176220000001,10555,7
29247,2008/7/27,2014/3/31,11,0.641568503,11036,305
29248,2011/8/11,2014/3/31,8,0.59751287,11849,48
29249,2007/12/10,2014/3/31,6,0.8466610859999999,8362,6
29250,2011/9/22,2014/3/31,3,0.6466666670000001,10947,20
29251,2013/1/28,2014/3/31,5,0.7381595409999999,9590,179
29252,2007/11/24,2014/3/31,23,0.745217391,9499,4
29253,2011/8/9,2014/3/31,4,0.786085508,9005,138
29254,2008/4/4,2014/3/31,10,0.602235835,11754,1
29255,2010/8/19,2014/3/31,7,0.8271009579999999,8558,39
29256,2010/2/25,2014/3/31,5,0.6906283540000001,10249,169
29257,2009/9/26,2014/3/31,5,0.681618993,10383,82
29258,2013/2/5,2014/3/31,6,0.740914992,9552,91
29259,2011/11/12,2014/3/31,6,0.71332527,9921,645
29260,2010/11/28,2014/3/31,7,0.8053431209999999,8787,581
29261,2011/8/11,2014/3/31,8,0.67625,10464,66
29262,2008/9/13,2014/3/31,5,0.8200846079999999,8628,159
29263,2012/6/8,2014/3/31,7,0.7998473890000001,8846,124
29264,2006/11/17,2014/3/31,5,0.97026471,7291,166
29265,2010/5/28,2014/3/31,6,0.900139967,7859,349
29266,2013/1/15,2014/3/31,7,0.71784656,9854,164
29267,2013/3/26,2014/3/31,3,0.87,8130,43
29268,2008/9/28,2014/3/31,6,0.8838752809999999,8002,36
29269,2012/7/25,2014/3/31,8,0.643373056,10993,142
29270,2011/9/3,2014/3/31,6,0.688117338,10278,115
29271,2011/4/12,2014/3/31,6,0.961378467,7356,249
29272,2008/8/7,2014/3/31,7,0.5661228079999999,12491,60
29273,2010/9/1,2014/3/31,5,0.718922326,9836,15
29274,2009/6/19,2014/3/31,9,0.714619505,9895,135
29275,2009/1/22,2014/3/31,3,1.5,4714,395
29276,2011/5/29,2014/3/31,5,0.8339938659999999,8478,578
29277,2005/10/20,2014/3/31,2,0.435,16254,43
29278,2011/4/27,2014/3/31,7,0.571575586,12370,100
29279,2012/4/30,2014/3/31,8,0.6909313009999999,10233,1
29280,2013/2/12,2014/3/31,2,0.53,13340,50
29281,2011/1/22,2014/3/31,13,0.728058902,9711,25
29282,2013/3/25,2014/3/31,6,0.659142271,10726,73
29283,2012/7/20,2014/3/31,6,0.6047775879999999,11690,236
29284,2012/9/26,2014/3/31,7,0.7149271840000001,9888,432
29285,2009/2/3,2014/3/31,10,0.587758836,12025,23
29286,2009/6/19,2014/3/31,4,0.917377985,7704,195
29287,2008/5/29,2014/3/31,7,1.013378262,6974,188
29288,2006/3/19,2014/3/31,4,0.8854955520000001,7981,11
29289,2012/3/12,2014/3/31,7,0.7106194690000001,9944,13
29290,2011/12/31,2014/3/31,10,0.8852781259999999,7982,68
29291,2010/10/24,2014/3/31,6,0.736678136,9591,131
29292,2008/2/7,2014/3/31,5,0.848840562,8323,23
29293,2007/1/19,2014/3/31,7,0.681175393,10371,50
29294,2008/12/18,2014/3/31,7,0.762382083,9265,273
29295,2011/11/24,2014/3/31,10,0.8927136,7912,458
29296,2007/7/1,2014/3/31,8,0.6897402340000001,10240,18
29297,2011/9/19,2014/3/31,7,0.7144167929999999,9885,136
29298,2009/9/9,2014/3/31,8,0.508239655,13895,80
29299,2010/12/8,2014/3/31,14,0.7148602959999999,9878,39
29300,2006/9/25,2014/3/31,6,0.6800173340000001,10384,82
29301,2009/5/25,2014/3/31,10,0.642200091,10995,32
29302,2011/3/29,2014/3/31,9,0.8066819009999999,8752,97
29303,2010/6/11,2014/3/31,5,0.657351955,10740,226
29304,2011/1/15,2014/3/31,6,0.7515009579999999,9394,246
29305,2013/2/4,2014/3/31,4,0.754897872,9351,337
29306,2010/5/21,2014/3/31,10,1.023,6900,21
29307,2009/7/29,2014/3/31,2,0.92,7672,205
29308,2010/11/20,2014/3/31,6,0.728903119,9682,157
29309,2012/8/8,2014/3/31,7,0.577400589,12222,22
29310,2010/7/5,2014/3/31,6,0.627395982,11248,612
29311,2008/4/23,2014/3/31,5,0.778589871,9063,37
29312,2012/9/16,2014/3/31,10,0.539680306,13075,5
29313,2009/9/25,2014/3/31,6,0.810535325,8705,191
29314,2012/1/8,2014/3/31,6,0.845482325,8345,607
29315,2013/2/8,2014/3/31,6,0.616572577,11443,44
29316,2007/11/25,2014/3/31,4,0.734290175,9608,69
29317,2010/1/16,2014/3/31,4,0.625,11288,659
29318,2013/1/20,2014/3/31,7,0.8979088709999999,7857,88
29319,2012/3/22,2014/3/31,6,1.035191489,6815,2
29320,2009/6/24,2014/3/31,10,0.847678443,8322,127
29321,2009/4/9,2014/3/31,9,0.74500845,9468,9
29322,2010/2/2,2014/3/31,11,0.706631937,9982,149
29323,2013/1/22,2014/3/31,8,0.822652204,8574,164
29324,2012/10/23,2014/3/31,4,0.74650471,9447,3
29325,2011/9/22,2014/3/31,9,0.608680939,11584,155
29326,2010/12/19,2014/3/31,10,0.6795845779999999,10375,170
29327,2012/7/2,2014/3/31,10,0.718495873,9813,102
29328,2011/8/22,2014/3/31,11,0.558683835,12620,243
29329,2009/7/25,2014/3/31,8,0.575871927,12243,377
29330,2011/10/31,2014/3/31,6,0.863985294,8160,193
29331,2008/7/13,2014/3/31,9,0.7987559479999999,8826,2
29332,2011/3/29,2014/3/31,7,0.970625086,7263,207
29333,2012/10/31,2014/3/31,3,1.172766595,6011,347
29334,2010/7/29,2014/3/31,7,0.86610763,8139,538
29335,2009/1/23,2014/3/31,10,0.8620154090000001,8177,60
29336,2012/6/12,2014/3/31,9,0.83782004,8413,214
29337,2010/5/25,2014/3/31,8,0.613655202,11485,236
29338,2009/8/8,2014/3/31,4,0.591655473,11912,553
29339,2005/12/17,2014/3/31,6,0.925124705,7618,148
29340,2010/12/27,2014/3/31,6,0.7134095970000001,9878,178
29341,2011/7/27,2014/3/31,9,0.767143479,9186,185
29342,2009/10/13,2014/3/31,8,0.45125,15616,96
29343,2012/4/20,2014/3/31,7,1.0010796990000002,7039,463
29344,2006/3/25,2014/3/31,5,0.689324985,10222,153
29345,2010/12/9,2014/3/31,9,0.829929329,8490,205
29346,2011/4/12,2014/3/31,8,0.800809275,8798,123
29347,2011/11/23,2014/3/31,6,0.6586995139999999,10696,128
29348,2010/12/10,2014/3/31,7,0.680337035,10355,50
29349,2008/3/1,2014/3/31,16,0.683876323,10301,15
29350,2008/2/26,2014/3/31,7,0.8703447,8094,295
29351,2004/12/20,2014/3/31,8,0.650404395,10831,263
29352,2012/3/20,2014/3/31,9,0.6595159629999999,10681,281
29353,2008/12/26,2014/3/31,7,0.7743299990000001,9097,186
29354,2011/1/25,2014/3/31,2,0.8474494709999999,8312,400
29355,2008/7/2,2014/3/31,9,0.7745458540000001,9094,140
29356,2007/5/23,2014/3/31,6,0.459351767,15334,418
29357,2007/12/28,2014/3/31,3,1.384044017,5089,112
29358,2007/4/26,2014/3/31,7,0.618414259,11389,19
29359,2009/11/23,2014/3/31,19,0.7637237040000001,9222,85
29360,2012/8/11,2014/3/31,3,0.8390564690000001,8394,118
29361,2006/8/1,2014/3/31,4,0.658224299,10700,10
29362,2011/12/12,2014/3/31,9,0.789474274,8921,329
29363,2007/2/4,2014/3/31,8,1.103000783,6385,97
29364,2010/6/1,2014/3/31,5,0.7947838840000001,8861,98
29365,2011/10/24,2014/3/31,11,0.538892715,13068,113
29366,2012/11/26,2014/3/31,9,0.733314589,9603,16
29367,2007/8/1,2014/3/31,5,0.716,9835,34
29368,2006/1/9,2014/3/31,4,0.955008816,7373,119
29369,2011/10/26,2014/3/31,12,0.659084527,10683,24
29370,2013/3/2,2014/3/31,6,0.683732155,10297,13
29371,2009/8/22,2014/3/31,8,0.5719922,12308,13
29372,2009/1/30,2014/3/31,10,0.55491329,12686,139
29373,2013/1/1,2014/3/31,5,0.803673935,8759,62
29374,2008/4/11,2014/3/31,7,0.855455761,8228,25
29375,2011/8/17,2014/3/31,7,0.68135334,10330,222
29376,2012/11/28,2014/3/31,7,1.058390977,6650,124
29377,2011/12/21,2014/3/31,2,1.5,4692,555
29378,2010/5/13,2014/3/31,7,0.824508494,8535,96
29379,2006/7/15,2014/3/31,7,0.7493344690000001,9391,341
29380,2009/6/13,2014/3/31,8,0.769448879,9145,17
29381,2012/7/23,2014/3/31,9,0.7161659029999999,9825,235
29382,2007/10/16,2014/3/31,10,0.865298241,8131,105
29383,2009/12/1,2014/3/31,12,0.80050751,8788,3
29384,2008/5/1,2014/3/31,4,1.346588168,5223,3
29385,2012/8/1,2014/3/31,5,0.84149677,8358,205
29386,2008/10/31,2014/3/31,8,0.687430359,10231,47
29387,2008/11/11,2014/3/31,11,0.728279648,9655,23
29388,2011/4/17,2014/3/31,6,0.707155788,9943,338
29389,2012/2/6,2014/3/31,5,0.79,8900,518
29390,2011/3/19,2014/3/31,7,0.799416714,8795,114
29391,2008/9/7,2014/3/31,2,1.41,4986,74
29392,2012/11/23,2014/3/31,4,0.852033693,8251,32
29393,2011/7/31,2014/3/31,10,0.628410655,11187,14
29394,2010/12/18,2014/3/31,9,0.8819031490000001,7971,39
29395,2011/10/7,2014/3/31,7,0.593022863,11853,38
29396,2013/3/9,2014/3/31,11,0.787797579,8922,18
29397,2010/6/23,2014/3/31,5,0.8412567320000001,8355,402
29398,2013/1/4,2014/3/31,9,0.879370621,7992,37
29399,2011/9/27,2014/3/31,9,0.932393525,7537,362
29400,2013/2/9,2014/3/31,4,0.510236712,13772,166
29401,2010/3/19,2014/3/31,13,0.516128985,13614,207
29402,2012/5/24,2014/3/31,5,0.577976474,12157,130
29403,2011/9/14,2014/3/31,7,0.701359553,10018,254
29404,2012/12/14,2014/3/31,11,0.942908334,7451,203
29405,2011/2/1,2014/3/31,8,0.61092,11500,41
29406,2008/8/23,2014/3/31,8,0.560874251,12525,123
29407,2010/5/6,2014/3/31,8,0.381571141,18407,194
29408,2013/3/23,2014/3/31,8,0.595418786,11796,214
29409,2008/10/31,2014/3/31,11,0.442896513,15857,67
29410,2009/7/19,2014/3/31,5,0.798028185,8799,549
29411,2012/11/16,2014/3/31,3,0.683329764,10274,280
29412,2012/6/20,2014/3/31,4,0.7591985720000001,9246,362
29413,2012/4/21,2014/3/31,8,0.797584365,8801,100
29414,2008/3/15,2014/3/31,9,0.751147138,9345,81
29415,2010/4/10,2014/3/31,5,0.7865609590000001,8924,117
29416,2008/11/1,2014/3/31,5,0.67547878,10391,235
29417,2013/1/17,2014/3/31,7,0.621218022,11297,75
29418,2011/5/25,2014/3/31,7,0.822708089,8530,26
29419,2008/12/25,2014/3/31,11,0.7091248109999999,9895,52
29420,2010/5/30,2014/3/31,13,0.7083161720000001,9906,114
29421,2005/10/10,2014/3/31,8,0.627864877,11175,133
29422,2006/1/18,2014/3/31,10,0.657684664,10668,146
29423,2011/10/29,2014/3/31,10,0.6877717870000001,10201,58
29424,2011/11/11,2014/3/31,10,0.678685305,10337,117
29425,2009/9/1,2014/3/31,8,0.780857079,8984,6
29426,2013/3/25,2014/3/31,4,0.7375,9512,178
29427,2013/3/9,2014/3/31,8,0.511301749,13720,183
29428,2010/12/8,2014/3/31,18,0.34637369100000004,20252,112
29429,2012/4/28,2014/3/31,4,0.67921468,10327,581
29430,2008/1/28,2014/3/31,3,1.359829391,5158,699
29431,2007/2/20,2014/3/31,7,0.6898003540000001,10168,257
29432,2011/12/28,2014/3/31,11,0.509852428,13756,20
29433,2005/8/6,2014/3/31,6,0.867131553,8088,235
29434,2009/9/30,2014/3/31,6,0.59586746,11770,168
29435,2007/9/11,2014/3/31,5,0.805752528,8704,72
29436,2013/2/10,2014/3/31,6,0.9023263,7772,84
29437,2012/12/11,2014/3/31,8,0.588940959,11907,65
29438,2008/3/20,2014/3/31,9,0.5944307870000001,11797,347
29439,2011/5/1,2014/3/31,9,0.570387994,12294,67
29440,2007/12/10,2014/3/31,13,0.852766087,8221,21
29441,2010/10/28,2014/3/31,8,0.893233945,7848,314
29442,2012/10/5,2014/3/31,5,0.754772262,9287,277
29443,2012/7/23,2014/3/31,10,0.553928713,12653,153
29444,2008/6/13,2014/3/31,7,0.947027027,7400,337
29445,2008/2/6,2014/3/31,8,0.995256356,7041,135
29446,2012/2/13,2014/3/31,8,0.5698495570000001,12297,37
29447,2012/1/14,2014/3/31,10,0.8803115579999999,7960,160
29448,2012/8/23,2014/3/31,5,0.732376921,9567,580
29449,2008/7/2,2014/3/31,3,0.910515919,7695,227
29450,2011/6/9,2014/3/31,12,0.7681394579999999,9121,24
29451,2009/10/12,2014/3/31,9,0.847325835,8268,6
29452,2010/7/29,2014/3/31,7,0.7468667379999999,9380,49
29453,2010/3/29,2014/3/31,9,0.657922615,10648,69
29454,2012/3/20,2014/3/31,7,0.777950028,9005,232
29455,2011/3/10,2014/3/31,6,0.7930850220000001,8833,79
29456,2010/11/12,2014/3/31,4,0.876780573,7989,398
29457,2011/3/26,2014/3/31,10,0.661379864,10588,186
29458,2012/7/2,2014/3/31,8,0.553348084,12655,68
29459,2008/6/20,2014/3/31,11,0.7643080109999999,9162,1
29460,2007/6/20,2014/3/31,7,0.541032218,12943,175
29461,2012/10/27,2014/3/31,7,0.7160793540000001,9779,214
29462,2008/11/10,2014/3/31,7,0.767307692,9126,33
29463,2009/4/7,2014/3/31,4,0.587437081,11920,421
29464,2013/2/24,2014/3/31,7,0.8582142420000001,8159,9
29465,2006/1/21,2014/3/31,7,0.44977261,15568,145
29466,2005/4/30,2014/3/31,12,0.681445255,10275,280
29467,2008/8/10,2014/3/31,7,0.779354408,8984,83
29468,2006/8/16,2014/3/31,7,0.660278197,10604,45
29469,2011/4/5,2014/3/31,4,0.8618266859999999,8124,253
29470,2010/2/23,2014/3/31,11,0.490095205,14285,1
29471,2009/1/16,2014/3/31,10,0.591277872,11840,231
29472,2011/4/24,2014/3/31,4,0.610322581,11470,77
29473,2008/5/22,2014/3/31,9,0.8049212370000001,8697,71
29474,2012/2/13,2014/3/31,6,0.598367242,11698,263
29475,2013/1/26,2014/3/31,4,0.8533942940000001,8202,146
29476,2008/5/8,2014/3/31,7,0.717455925,9756,326
29477,2008/10/7,2014/3/31,4,0.899429453,7782,106
29478,2010/4/8,2014/3/31,12,0.662739324,10561,7
29479,2011/8/3,2014/3/31,7,0.93344892,7498,509
29480,2012/8/30,2014/3/31,8,0.8099432940000001,8641,160
29481,2005/9/15,2014/3/31,14,0.674054705,10383,132
29482,2010/9/26,2014/3/31,7,0.820416178,8530,472
29483,2013/1/1,2014/3/31,9,0.930518617,7520,47
29484,2011/3/29,2014/3/31,12,0.95110507,7357,285
29485,2012/8/3,2014/3/31,8,0.7397726790000001,9458,123
29486,2005/2/17,2014/3/31,12,0.698496406,10016,199
29487,2011/6/29,2014/3/31,7,0.6093641670000001,11481,1
29488,2011/3/22,2014/3/31,5,0.761876497,9182,577
29489,2007/6/1,2014/3/31,7,0.651596498,10736,196
29490,2010/3/20,2014/3/31,3,0.6178482470000001,11321,163
29491,2012/1/16,2014/3/31,3,0.683333333,10236,428
29492,2007/8/26,2014/3/31,11,1.076882217,6495,94
29493,2013/1/18,2014/3/31,8,0.74940105,9333,47
29494,2006/10/27,2014/3/31,7,0.6777267440000001,10320,47
29495,2012/8/7,2014/3/31,6,0.6309517370000001,11085,579
29496,2012/9/5,2014/3/31,7,0.544664746,12841,73
29497,2008/5/14,2014/3/31,6,0.495666903,14110,169
29498,2011/3/22,2014/3/31,8,0.6444554,10852,197
29499,2010/5/23,2014/3/31,7,0.822443843,8503,48
29500,2013/2/9,2014/3/31,10,0.506814031,13798,35
29501,2012/10/31,2014/3/31,5,0.6827946490000001,10241,108
29502,2008/4/2,2014/3/31,7,0.904336524,7732,7
29503,2012/10/14,2014/3/31,8,0.650009296,10757,6
29504,2008/3/17,2014/3/31,8,0.537277129,13012,20
29505,2010/4/11,2014/3/31,6,0.602745301,11598,7
29506,2007/7/2,2014/3/31,6,0.90524864,7722,9
29507,2011/8/25,2014/3/31,9,0.726107822,9627,125
29508,2012/8/4,2014/3/31,4,1.0,6990,541
29509,2009/10/6,2014/3/31,7,0.717620123,9740,7
29510,2012/4/11,2014/3/31,5,0.794058169,8802,580
29511,2011/9/18,2014/3/31,6,0.936070185,7466,533
29512,2008/2/8,2014/3/31,4,0.9,7764,402
29513,2010/2/20,2014/3/31,8,0.875736308,7979,238
29514,2010/5/6,2014/3/31,8,0.6861007459999999,10184,45
29515,2011/4/1,2014/3/31,6,0.596836081,11707,169
29516,2006/4/11,2014/3/31,6,0.977633972,7147,451
29517,2012/8/12,2014/3/31,4,0.81,8626,87
29518,2008/6/10,2014/3/31,11,0.6898321479999999,10128,22
29519,2008/12/12,2014/3/31,6,0.5547752539999999,12592,12
29520,2006/11/4,2014/3/31,10,0.731936295,9544,567
29521,2011/8/11,2014/3/31,2,0.70778397,9869,17
29522,2010/11/1,2014/3/31,10,0.504125586,13855,36
29523,2012/6/8,2014/3/31,4,0.694116478,10062,361
29524,2012/11/8,2014/3/31,5,0.72936188,9575,156
29525,2008/7/13,2014/3/31,8,0.5896352579999999,11844,69
29526,2012/11/14,2014/3/31,8,0.7143815859999999,9775,26
29527,2012/2/17,2014/3/31,5,0.71,9835,522
29528,2004/11/26,2014/3/31,7,0.664133536,10514,4
29529,2011/5/17,2014/3/31,3,0.833333333,8379,457
29530,2013/2/5,2014/3/31,8,0.751901788,9286,28
29531,2010/5/21,2014/3/31,11,0.586568644,11902,74
29532,2010/6/30,2014/3/31,12,0.6014611870000001,11607,162
29533,2009/9/8,2014/3/31,10,0.6756581490000001,10332,192
29534,2008/4/4,2014/3/31,7,0.766168368,9111,72
29535,2013/3/14,2014/3/31,5,0.740133602,9431,188
29536,2011/10/24,2014/3/31,13,0.7104947070000001,9824,280
29537,2011/7/9,2014/3/31,12,0.872867684,7996,155
29538,2009/8/1,2014/3/31,6,0.69601935,10026,207
29539,2008/3/3,2014/3/31,8,0.698450606,9991,56
29540,2008/7/31,2014/3/31,4,0.701608687,9946,151
29541,2010/3/20,2014/3/31,10,0.643194764,10849,236
29542,2008/10/25,2014/3/31,3,0.72,9690,81
29543,2013/1/7,2014/3/31,8,0.745929648,9353,43
29544,2007/10/17,2014/3/31,7,0.933576877,7473,71
29545,2007/3/6,2014/3/31,9,0.7794357540000001,8950,16
29546,2012/8/16,2014/3/31,12,0.749609929,9306,103
29547,2011/6/23,2014/3/31,7,1.167816842,5973,127
29548,2007/10/6,2014/3/31,9,0.500157751,13946,481
29549,2005/3/19,2014/3/31,13,0.81343247,8574,32
29550,2008/11/11,2014/3/31,6,0.8111562170000001,8597,23
29551,2012/2/5,2014/3/31,12,0.716032447,9739,57
29552,2006/11/11,2014/3/31,3,0.911436414,7651,678
29553,2007/4/17,2014/3/31,6,0.6914328209999999,10085,523
29554,2011/10/28,2014/3/31,8,0.860577635,8102,283
29555,2008/2/27,2014/3/31,6,0.842652889,8274,160
29556,2012/8/10,2014/3/31,7,0.7114285709999999,9800,34
29557,2010/10/26,2014/3/31,8,0.7581404959999999,9196,21
29558,2009/1/15,2014/3/31,7,0.660589406,10553,11
29559,2012/9/14,2014/3/31,4,0.8080514659999999,8627,176
29560,2011/10/11,2014/3/31,8,0.592725959,11761,459
29561,2011/5/17,2014/3/31,5,0.6781642179999999,10279,169
29562,2011/3/21,2014/3/31,6,0.8779219140000001,7940,131
29563,2006/10/14,2014/3/31,14,0.422266917,16507,13
29564,2009/2/16,2014/3/31,11,0.702725073,9919,272
29565,2008/6/16,2014/3/31,9,0.754562087,9237,27
29566,2012/6/26,2014/3/31,4,0.6725,10364,223
29567,2012/4/12,2014/3/31,9,1.0232961390000002,6811,7
29568,2011/3/1,2014/3/31,6,0.813641139,8566,403
29569,2009/2/13,2014/3/31,7,0.67920573,10261,143
29570,2010/4/14,2014/3/31,7,0.6983445229999999,9979,71
29571,2012/4/29,2014/3/31,3,0.972275708,7167,660
29572,2011/11/15,2014/3/31,7,0.6932043370000001,10052,246
29573,2012/2/7,2014/3/31,12,0.7890204959999999,8831,161
29574,2010/9/23,2014/3/31,9,0.5341774,13044,4
29575,2011/9/19,2014/3/31,5,0.880427145,7913,138
29576,2013/1/5,2014/3/31,4,0.75,9288,246
29577,2013/1/3,2014/3/31,4,0.75,9288,205
29578,2012/10/8,2014/3/31,4,0.75,9288,466
29579,2010/12/29,2014/3/31,4,0.955397065,7291,152
29580,2011/4/22,2014/3/31,8,0.581729581,11974,266
29581,2008/4/28,2014/3/31,7,0.8786047690000001,7927,205
29582,2009/1/28,2014/3/31,11,0.6924321370000001,10057,120
29583,2008/3/7,2014/3/31,6,0.775030607,8985,548
29584,2007/10/31,2014/3/31,7,0.943327012,7382,22
29585,2013/1/31,2014/3/31,6,0.758270718,9183,142
29586,2009/7/11,2014/3/31,10,0.771784527,9022,35
29587,2008/9/13,2014/3/31,5,0.549175803,12679,533
29588,2012/12/13,2014/3/31,6,0.7746995990000001,8988,4
29589,2008/4/29,2014/3/31,6,0.6239761629999999,11159,424
29590,2007/1/14,2014/3/31,6,0.7844456959999999,8876,137
29591,2008/9/4,2014/3/31,5,0.753294385,9243,192
29592,2011/9/12,2014/3/31,5,0.817590418,8516,30
29593,2009/9/3,2014/3/31,5,0.706868718,9849,543
29594,2006/12/26,2014/3/31,12,0.472072286,14747,400
29595,2005/6/17,2014/3/31,7,0.8658950120000001,8039,27
